300.00 K,315.79 K,333.33 K,352.94 K,375.00 K,400.00 K
2.7524694659019837,3.2948318575210336,4.421055802855227,2.878157227051914,4.693487601055428,5.843482355106943
4.363040877054749,2.9270131245790196,2.8034259818225045,4.81233932255937,3.3598528794217453,5.746980932755746
3.097890213444689,2.8406293153286337,4.447906359526703,3.2656939422863474,4.707166181033715,5.412687354685792
2.841842645683671,3.2582244824064404,4.5539524410647685,3.209907974526881,4.602907821429852,5.4160724254449635
2.7996764712838327,3.2597698362877785,3.2358304757832026,4.717315272587478,5.372339944042048,4.611099916146582
3.1419958012870124,2.8528017870127984,4.83085230707973,4.5729069107587765,3.3047244552883606,5.4636701093012645
2.9251954695350526,3.183992922153282,4.9062742264595265,3.316592619181137,4.690758862826341,5.568632924253037
2.869241884527453,3.099556082380883,4.837930520014694,4.812415297853549,5.629682328233001,3.4683553105646814
2.927352002214411,3.0628799538075717,4.723799257127197,3.317211635752286,5.645304463880048,4.71543468698884
2.8674320198681813,3.036846714230774,3.404923652998272,5.683605297980023,4.891102718428549,4.806279385517731
2.922123042064518,2.920537625423077,3.1918361515788245,4.896102272854983,5.766705683088719,4.753438143164421
2.794504190503408,2.7689180184625766,3.1980932521247505,4.991274608392866,5.705357312416733,4.89775091279917
2.6870121273237975,2.7770961339096507,3.210814573286552,4.9910582084242305,4.976253130210834,5.621590484788652
2.737794971030027,2.8604222570399345,3.1294946285199132,5.204704186165361,4.925542543300535,5.59616302991636
2.853765515728062,4.818498146200987,3.1964548249704627,2.654979434858675,5.1716375780061234,5.5783009498921645
2.520237345746135,2.9420880362884794,4.826054936560329,3.164276181290598,5.185565062893015,5.599717025973827
2.968035053764677,2.5365050297458116,4.716930247555202,5.196266374706805,3.132664830990099,5.606494149378589
2.587526763268334,3.021258920322571,2.9779028340500435,5.047926592579719,4.753752731285097,5.6833709534663095
2.509116090579307,2.956998676452278,3.053295843725685,4.851338808791902,5.623313252815619,4.993894376395222
2.9393093799752363,2.6522430148596983,3.1579504846245197,4.784613196818355,5.083094009437315,5.643406627361693
3.0099349112630396,2.6005526461103052,3.18214557904957,4.89973719765686,5.64555298540999,5.0374898328896
3.007545994485441,3.1636671802501652,2.7159081440698016,4.890458314401198,5.644402134834748,5.074569576872146
3.113522818163969,2.943366551808003,2.6043052675523413,4.985683164471071,5.682455411516447,4.9485800982820765
3.037741432837164,2.7464142408694636,2.9867761053742856,4.959226696898132,4.816307270441582,5.885307578387375
2.9572487030066474,3.0450245879195807,2.6233357913921136,5.878398405013438,4.799533026039476,4.812908669826919
2.829243745099127,2.9901544202035035,2.729215992352674,4.8310332520223085,5.958106431228493,4.922258273911338
2.7699626080005766,3.095803976412935,4.678845562386369,2.642141776543598,6.02873050542426,5.049106237778943
2.8172125520284714,3.0050649303251347,2.684766337708204,4.82144236082024,4.877798659759203,6.108493758143329
2.772683483396167,4.745302421164219,2.9531575425320318,2.689651948437017,4.5768146174626905,6.002325904628206
2.7304843925153635,2.7586905325774254,4.700363521440988,4.602093587285893,2.87579670907607,6.181592336328381
2.669240730337936,2.783346119070016,4.5680160944604555,6.453535038266147,2.9718678131391436,4.639320133503707
2.922957533662684,4.6269885008452185,2.565663159501219,6.3945880694946515,3.075135241587413,4.655590196330227
3.08627651424202,2.640267400688625,2.9862082527232974,6.332783592835853,4.681113497079244,4.787387955198276
2.74809108184971,2.9108202845655247,2.9996208138770672,5.900294162249626,4.796094943431936,4.795256224738555
2.7932058905375285,2.985101961475168,3.045877176207537,4.845112607813982,5.877444683061957,4.836247389015833
2.7637019262891953,3.0488857065394845,4.84372135909698,2.9034368132553188,5.7779775331488485,4.810861128270345
2.9952132159381657,2.7855571557555954,2.756616774638804,4.842782418184006,4.862832997367957,5.719904409845233
2.980268572772761,2.593564992031955,4.889343118772182,2.7864352942215342,5.524998675835139,4.914207872783689
2.646975963945949,3.046941202361525,2.723482771958772,4.814971007581181,4.921245235682554,5.4595392029965595
3.0946525629731445,2.8621251296076227,4.934848390456031,4.996886635519192,2.6288358401259955,5.386386725114742
3.1251281643468185,2.659438374167496,2.8902521780503334,5.370757290881073,5.025141967678628,5.046670063494042
2.6896590244840874,3.175589770872394,4.99429468880995,5.345084980199797,3.0365120167332917,5.081284105736332
2.9938039044126303,5.022434193459296,2.717853781815466,5.11268700590865,5.5691964112670105,2.9822929183364852
3.0133711415815654,2.701956339327022,2.980922609281236,5.142664051864306,4.932418550740274,5.624263725724806
3.1416345980720153,2.5569228981682772,5.331416478767226,4.947180385737826,3.06493743993632,5.830849588833877
3.086681669689373,2.6179772626904936,3.0087141874021173,4.749056442961084,5.344377907215383,5.725239545577876
2.742335956174134,2.9536643881497553,4.662892021737509,3.028006845851332,5.601635025537556,5.341817577165035
2.6919405534465697,2.9605515197877508,4.755801571780147,5.411052537671834,2.933550296488039,5.734911369468503
3.1429643872216317,2.578803629617392,2.8518031237680814,5.417004715547726,4.645333233209295,5.8420477583790165
3.1702512057314434,2.689677709014494,2.7382046116085115,5.547043403609432,5.743685922502506,4.620262924817751
3.218235051613809,2.560862812706419,2.7089022352142016,4.4688899762667,5.569317541795669,5.851367693223147
3.359261810444653,2.5037007416094537,2.7586839486309964,5.734245678813205,5.445178979239997,4.380871876335291
3.3524492469922236,2.5780380704434744,2.8171146075940294,4.4699420903996,5.391153979241908,5.742461735303607
3.331004703314052,4.381198183017089,2.580612392667936,2.905113903507638,5.2982707664894875,5.8629969972125835
3.2996169882908584,2.5049050606960965,5.390513280982705,3.0515720781645492,5.69725389437696,4.443907642202502
3.254078188875204,2.525026885909036,3.1002845043174134,5.613204810652027,5.348056055626578,4.300514213878747
3.243156083670196,2.451211432944827,3.1166284366289236,5.524634233804592,5.220221475913467,4.315781026079638
3.2975587447721004,2.5189888059482928,5.278707120868415,3.1262398460612,4.260304348089877,5.351743542512714
2.6081943440324435,3.3166938363330134,4.260272249667313,5.431233567061915,5.385267684703234,3.139745684267266
2.513650732204837,3.486224342244233,3.3177221452904275,4.257798370557587,5.416314045354516,5.280247828643417
3.488442300424826,2.586263522390257,5.302743580573161,4.393994699333934,3.3398668208333793,5.358143812655972
2.5844714681754826,3.379206005464902,3.103778980567559,4.496795910860893,5.393782964756594,5.462443172086806
3.318181876379425,4.389884851147706,2.619868686890594,5.347482554621962,3.2057191775783607,5.513917727103105
3.27632909758955,4.381222016757936,2.5238094408056093,3.0661100035681605,5.254842767399787,5.620672656485957
3.108567856173672,2.568483502882069,2.9436362301206067,4.533645031476651,5.492083131022188,5.267185290445073
2.617374151958552,3.2043600241643944,5.539076445277957,2.958355664666713,4.4933649972832725,5.423123477897886
3.1954638408396687,2.978251951360651,2.6414751463122474,5.776917819380553,4.417628451829326,5.539118131248596
3.1593830914530425,2.5775428767875423,3.075923193635831,5.645036987776758,5.832841678333087,4.51805690605092
3.1804396219233815,2.6306766305888356,3.126541119905827,5.79020075210596,5.53511127899427,4.506730094589663
3.146108569950427,3.213254582945335,4.337743395403907,2.5986710573642178,5.538345572375058,5.310885032274601
3.080008701948267,3.202855242963128,2.5621391639710334,4.350128930712116,5.302095556066981,5.110688325679791
2.8597812697831615,2.417968823310948,3.4031605342926405,4.237882330814553,5.040670533858199,5.382979805548054
2.448912986510992,2.8446623315896353,5.213927908322107,3.3065591564183188,4.041301136244708,5.148429809069213
2.756851121024794,2.481397647028317,3.3952012721778866,4.0591123199108,5.090317247995189,5.438742339431135
2.467644870230613,2.722609657093097,3.3027342144525424,4.159413403339079,5.210662147888262,5.529460804247752
2.450720995453455,2.9708360756501877,3.3975747085670314,4.03225934885525,5.189415252911708,5.5296617482994925
2.5106595965322365,3.429275888766418,5.332880037449592,3.8519035221211024,3.0445773260487807,5.455973574446237
2.5351165613646045,3.065072101130251,3.505197190535038,4.136863653140829,5.450315183128765,5.283713377947048
2.5148594431655145,3.488115195691592,3.0051103766035223,4.137825897389117,5.539187485502576,5.276322637940045
2.5837373211213985,3.0662460551574116,3.4789434462659545,5.358287810824518,4.224550949589967,5.417094422562541
2.5070888249952192,4.1623519908871645,3.0643928856467078,3.4978347991743846,5.296609673059399,5.5613042031925275
3.3997721166467394,2.511652893169447,5.283431117977427,4.024108832617517,3.1981084997965157,5.49989967692773
2.561954284456224,3.4683957024260246,3.1596811995577863,5.549342853656775,5.3216818518624756,4.021586397633368
2.542760609534946,3.194162112208285,5.318765927805334,4.015009179348792,3.3565417905187362,5.503403210829041
3.1682106543012236,2.566377202418839,3.922909049198728,3.2958546080784963,5.4820310426895436,5.362765467850189
2.511057955870268,3.098979854475015,5.4247830165841675,4.061053745641343,3.1628196281779135,5.426557644479514
2.544514584763218,3.1491260365052733,3.1053352886085865,5.488477838311543,4.203157481460718,5.283424933324147
3.1021673193983745,2.5234963461796127,3.2100472719000828,5.680699220516637,5.390592132848602,4.055852127418301
3.2163172534520434,2.547544808529222,5.681601059266675,3.037670628401421,5.209427311116106,4.06449246812477
2.548755589547317,3.1487462623620233,3.1422564230006547,5.650450923275848,4.175256657464777,5.169673598727693
2.522407693485563,3.2337525682219592,3.1296196189323116,5.7293806957443305,5.399726391314262,4.438777933341667
3.196209247728727,2.4240926585833646,5.32671939192482,3.115327397146248,5.60651034388243,4.541831782426896
2.560955418940612,3.2462471181820285,3.2312987537043085,5.551441242274144,4.730296605518467,5.315108320654862
5.513510103214157,3.1989890108867733,2.5224240186546294,4.692941996627913,3.2983948417059157,5.0768423811026135
2.4743944399988886,3.1175602152060056,3.197360818251878,4.621512158426257,5.5402493600235,5.06845506382556
3.0183463288644545,2.464323117304285,5.609520861940838,5.191717634209471,4.665181448691079,3.1239012888892717
3.029125916676452,2.542803911904954,5.533900249570076,4.664435052531349,3.188287196662226,5.223163371838643
2.484333701763495,3.2063632519187775,5.649521853355724,3.2434484760382563,5.270967789719957,4.604543328752367
2.543838819275451,3.1336262829141774,3.189983762877114,5.5950658547762995,5.300852761492421,4.758902247814901
2.472325336628998,3.2039013988491813,3.3340191089457627,4.645942499288232,5.620043423820081,5.386831327178735
3.378800359910411,2.5856494862903205,3.4067577078281546,5.658789251185901,4.72150959202703,5.146865379377176
2.546669469231993,3.3401298681352665,3.3912600841866674,4.722603818055504,4.924830958710225,5.642346646481083
2.4377831028684414,3.3508353307296592,3.3331108692368105,4.67754485144483,5.774217642282033,4.954147045271246
3.3959674001283977,3.398951529081835,5.634641945175828,2.4826042335376823,4.587806060489433,5.026047326641539
3.3983325102385775,3.3673698833852574,2.5958942853288813,5.620979098516899,4.449581169043491,5.0700792128254175
3.295134969213363,2.5344595437681736,3.427341843999398,4.538532572612402,4.994974351804677,5.529132727039317
4.672318470158372,2.703558850698344,3.3212086305523476,5.522482676571054,3.419981450997037,5.068955093794634
2.812323692806268,3.522532023888894,3.5303239518903267,5.447674320960186,4.653120403702336,4.987890670867617
3.6383237146069667,3.5099155984761765,2.8922662564153847,5.452433292348426,4.477012579023476,5.06519847155212
3.6299787609726604,4.3706787725389376,2.8865285234753792,3.655796175178737,5.465623492393486,4.949880083973496
2.8558938430160214,4.325233696761253,3.6656242246015855,3.602921851509828,5.580625254021103,4.92618862822839
3.677578499634139,2.881206202847405,3.6542026466899014,5.495784746622757,4.039720228319769,4.899002095663381
3.5324187816234773,2.7629586336660603,4.0072514756064574,3.7228363710185692,5.021845158104044,5.49462310918527
3.526662442978802,2.666238876082219,3.7960595905433174,3.9132690049668595,5.473510299268552,5.060156534685045
2.706761264203653,3.449555063589181,3.8830523211135497,3.8328809832701887,5.464049629456381,5.299954104923023
3.8952635693516693,2.5765153929586795,3.737789023098925,3.606125032968853,5.313203479122388,5.465150784233117
2.5673808794853024,3.8595521978306526,3.4649821300869106,3.6496115974540326,5.203994754295278,5.484806858840207
2.528628940730747,3.805086140345782,3.459919562305068,3.379186987179128,5.361722559228845,5.480710697218424
2.5206699967814843,3.468522539392182,3.814342355196861,3.402701058467587,5.295046389794469,5.613124523849319
2.4611457975929167,3.9892613650492454,3.5213795425066547,5.282204414617567,3.240000682355764,5.468817989319949
2.4674959252811774,3.7986266613442914,3.5248124534712235,5.467176632352394,3.2107432865301324,5.720626589387073
3.8152242860562526,2.5281850561998214,3.30950054940736,3.546147467330055,5.5433844347640555,5.642707374087701
2.4811462904240624,3.7872181147891975,3.564829114732101,3.3028681303275027,5.542456563558653,5.517917889149132
2.5320278799100917,3.8447906793391837,3.6355710349703707,3.3618419269682405,5.553882036566212,5.481681650039427
2.5072838817940464,3.8937734543242586,3.3670587166132124,5.46995412368717,3.7599523361755978,5.628179739302543
2.4436023338623816,3.9019646891074973,3.503526864377155,5.41870660131269,5.438172569469648,3.721115854984846
3.8182981111849656,2.4355889825639223,3.3388707901581953,3.6087770812100293,5.3086985445979735,5.470545232647535
2.461341057005846,3.8891895411552926,3.646295999886472,3.4765025970490107,5.148034203440396,5.499192964679008
2.450181733334045,3.9873164470852274,5.147677553927125,3.509867053548275,3.706848243207112,5.376042478586645
3.883656682875643,2.473892667532849,3.77172685449836,5.2739557385835,3.4088062466094837,5.489501931182819
2.5630760837532036,3.8373147071066795,3.5361090443764187,3.837893024068919,5.350578546020648,5.4122832310635385
3.7041116091457384,2.5102353830430726,3.475787092854394,3.9755792653513202,5.318710402813865,5.474592132749272
2.5375014257370374,3.734525068767171,3.571893123679819,3.9832162584340374,5.456317276426831,5.626272834694773
2.5923542378062105,3.9666691520531763,5.2396722803791675,3.716830269677253,5.5884951575847115,3.6790904368294064
4.066043736531318,3.72341246226999,2.731173408009144,3.7656550947054015,5.249524851489112,5.43659277442965
4.15998920326986,3.766261937290059,3.7114779832203064,2.7601425763219667,5.2698929876283085,5.171079128327975
3.8034713058942797,2.7452589911673453,4.039364703067084,3.6731726228222494,5.164373081306982,5.462175372960531
3.937303418106461,4.085842181642746,2.659529799912879,5.464825156236765,3.710845108932273,5.202524664107138
2.645922801183695,4.243219638366488,4.061372566267936,5.477500622295437,4.9951924021736005,3.605325228889383
2.519005916207412,4.242251122039548,4.203290282352865,5.543978868304733,5.074297075556978,3.6067938654315803
2.5479038122273368,5.52748392435353,4.1591461199232,3.618119654510501,5.15146447163088,4.215855498441463
2.578754968007411,5.604074973963998,4.166446962701696,3.572150651249585,4.128142356396717,5.128195730118024
2.5602849530997833,5.464889199363295,3.590610150028962,4.268423195510289,4.2956847125278825,4.719643426749612
2.5897049751578622,4.235889011478616,5.632848945431646,3.549185465753168,4.286799771156048,4.429881058990872
2.517385071766795,4.257471417874419,3.410675632508911,5.57373867534924,4.345650690009906,4.410677462754323
2.5999172677258646,3.2680348005845956,5.6571503944156865,4.25359250758414,4.517689676504065,4.709364503208364
2.5777300004299004,4.181580751470168,3.3775299121127134,5.655941882014969,4.1995457338395275,5.020018829288291
2.5581539658139003,3.3197611750371387,4.217927048471584,4.878537521011918,4.280486011814986,5.70212004274894
2.500927763254538,3.327294233431124,4.3113792927781684,4.825445391627406,4.211004215305423,5.869502113539017
2.597819022718845,4.147029791686118,4.570336455177823,3.2341998375548506,5.617218451709789,4.884046716385307
2.521792241712746,3.190524227652952,3.8791218018606393,4.7187837360428695,4.6014284048385266,5.509836975225231
2.511826833588589,3.242712928282222,4.401998152956502,3.946665085391992,4.70207776426325,5.577106552826643
2.5520206004736363,3.8887881718150887,3.219873203073513,4.684473102643556,4.635914870679915,5.653393386531286
2.4839873867943867,3.260989880105023,3.8852192739775244,4.755237133407451,5.602907045983697,4.678383205511353
2.526897545329815,3.8925311227155355,4.691199239287014,5.69167110452254,3.274852945502496,4.748896325324033
2.555606055824197,3.9030573677528224,3.283171483542002,4.852824701355583,5.800622713954417,4.659014617664514
2.5382482562708706,4.046389516439779,5.867093490780324,3.404272179147382,4.719977704897143,4.7477749920655565
2.5364441556184953,4.1965761687749135,4.691483443745808,5.957920809012752,4.9338603508439,3.56315426469184
2.5965037767669665,4.7791356699762995,3.65482567879947,4.208586579283597,4.809419676465239,6.046410699964353
2.6904515530621547,3.707746761564244,4.739251157689026,5.980937101041815,4.354526725985135,4.749065968226248
2.6374717114644577,4.713941509371544,4.4571274235633425,6.086352630059995,3.793655240656831,4.65758588710166
2.618176939703533,4.412408252606881,4.729670589345966,3.864492224236186,6.1400896707743815,4.642612695959992
2.623879312136984,4.655285573351922,3.8913473621810306,4.533116398402383,4.515753828474999,6.264728628038245
4.508860707274868,2.571423194425025,4.47629970305828,6.127816865969693,3.8340031602359512,4.3884905069396
2.5900587133643396,4.507672311431523,4.521850546790731,4.497361859578762,3.845059085941002,6.150154002391252
4.233815658075449,2.610417480962169,4.548419270283244,5.941673725917374,3.679501535202701,4.583775380591604
4.610996159817074,2.567683495017855,5.784814840709714,3.9086813602624435,4.303717189931664,4.616860879489212
2.515072610570639,4.151099833726503,4.817395182537515,4.336751115040876,5.874558834432145,4.9071224532285616
2.5916390079303677,4.320647165178273,4.909551283466649,4.045249709645099,5.646006386504623,5.016558336587553
4.23501769037261,2.4788211666560716,5.120777697195158,5.041399861184506,5.679827355850949,4.082208531020548
2.476718601195896,5.2062652467387665,4.227323987959893,5.7798946529571955,4.162277029301045,5.1417277007585485
2.5048775610957503,4.172033503656031,5.216295480106371,5.795664556135672,4.147868123467171,5.220753368984683
2.5629964793600384,4.2153964487292885,5.419595429627588,5.554010816078333,4.365623679011144,5.101862373454922
5.5370400571239164,2.613273449786726,4.186728960055955,4.307191694889343,5.421766462958048,4.96320392283687
5.506858134670782,2.545685744535179,4.126059956848659,4.913787327025279,4.254761350855069,5.350370597978413
2.561686859155086,5.52842885295412,4.299084265682635,4.47067206904729,5.470384669643573,4.816330851011689
2.507708517036336,4.357302369574907,4.423063156021052,5.365343897949759,4.7574488036614415,5.397976583978483
2.509714786326844,5.268034956269458,4.538652892779041,4.5043853614192635,5.264325815725679,4.7153193527926645
4.5512219131637766,2.5855409532350975,5.249165190341355,4.724110543130255,5.175711660790224,4.660176026289411
2.516187509230076,4.569213548465309,5.341870031053922,4.388909135391975,4.666871015832119,5.193790713250405
2.5677723640347327,4.344506488318242,4.503814155198304,4.548419103401759,5.2673208988988645,5.234890159546266
2.5337344888969358,5.261384756687307,4.353516710099492,4.507418707211526,4.581406750413037,5.275270107718572
2.549403785905418,5.104292198131157,4.427610371573343,4.3949202431593015,4.356898513413707,5.244292991828585
2.568614372127224,5.198678185755935,4.5079531554347785,4.349744251112991,4.474741307804167,5.151242745175912
2.5112160343952685,4.50117512081229,5.16793828887072,4.502763547606899,4.473785887820451,5.019026297095162
2.52771250228934,5.034948958014273,4.410850608892159,4.903892196003309,4.482134251345956,4.63591144792701
2.5691519046885167,5.0290515135318365,4.422616915819187,4.969950336821368,4.500438374696596,4.5145136643349515
2.5666459127893213,4.424062939676322,5.0469923503101075,4.365586897909698,4.980479880950614,4.4093771015951075
2.4866173770252455,5.152080974441593,4.383617582993954,4.4745071442320485,4.843029335476306,4.355617009466558
2.583916961519077,5.069250165375056,4.279730764170584,4.221345438567133,4.404470087365784,4.743729112600405
2.635488792104874,4.996044113864961,4.139294750912381,4.3736945074630205,4.754282517442864,4.3054084294686
2.624397102249969,5.052167257537133,4.513461925562052,4.729784141265844,4.227244152202182,4.256091100542291
2.5705534400002064,4.328720641254833,5.139623865313663,4.218694706597005,4.555591667992252,4.776244560663444
2.5780133978054667,5.161785416274641,4.365222586396777,4.775671976548987,4.3957397376117395,4.336032075142906
2.4942513947802984,4.404382899169034,5.256022798615951,4.372861868934002,4.593421906737062,4.733447695127528
4.235649216148056,2.537589390921522,5.232739126018041,4.779044059524987,4.366114576179109,4.612018364098104
2.5290882082541897,5.093261406020099,4.520514687752222,4.486812302941526,4.271653355275998,4.847179740384842
5.051554750486533,2.4368699920351617,4.392966572764879,4.533318062033366,5.118225562242837,4.588548478122628
2.3431853095582325,5.024315652184796,4.615545392776156,5.095724792625208,4.685697926492101,4.375665262663207
2.3748347979890405,4.991339913486335,4.3141542423473345,4.6021452780406,5.090756062358736,4.586483860263859
2.3244761091243116,4.1715154419647735,5.096218301532635,4.6862804827265805,5.033758653637068,4.5941467291075195
4.134144577715249,2.34163065266561,4.6730684664752795,5.163295873374837,4.898968719282103,4.516106288126127
2.355543021806915,4.2153294727764345,4.775651497295334,5.2014417506759045,4.440860203911201,4.859823948725968
2.4713119000018153,5.106214544039477,4.72106779213461,4.848476250794212,4.336472909786708,4.697899324071738
2.4685723577876897,5.104727824387202,4.741512128411244,4.807331971879755,4.304560923961441,4.716984196683133
2.4669540074906977,4.589061210398658,5.0683601175434605,4.326508669338848,4.7483136233014065,4.654414888584775
2.528261301374855,5.010223127226454,4.092095921348097,4.643934466184199,4.495586838711933,4.81526913219011
2.6335666970718705,4.102362566000883,4.890976972904831,5.067224138123843,4.649233215145742,4.395712500676239
2.6713097610187546,4.877957086445023,4.6554116466737,5.026724878609784,4.095355707838559,4.468044397515363
2.673811186477548,4.803531957488137,4.118905031966437,5.1784817694057725,4.484201392545329,4.6873908955913235
5.154275236534513,2.619410454904482,4.7944134460130705,4.104177560504138,4.466266852022156,4.736586737339434
2.6983971983623705,5.031345467534106,4.765253815944283,4.1395110838900395,4.376917694372262,4.85053031480626
2.656992390486264,4.0688735592253495,4.749158762746496,5.064630535360089,4.53645771123964,4.822004187127121
4.776225013635768,2.6126177384101434,5.142203389968032,4.649033458580293,4.417744185257047,4.773643989818512
2.578864850197728,5.079082615909117,4.764131619676066,4.771670903736044,4.815465314825669,4.214800108579428
4.600152431120207,2.560106948446339,4.846284341439985,4.994866856804573,4.823892706276676,4.3549588240599935
4.598715448966985,2.6034375240607077,4.735783551461292,4.880474440845905,4.771948940253296,4.408843415228747
2.630164780127768,4.87754139483433,4.632387562858388,5.061055370395955,4.710991925479527,4.442778718740073
4.714197596998193,4.945249762212283,2.6013782158363363,4.474182580369558,4.85334434968231,5.215064659605992
4.643033999852866,2.559916414191361,4.694296158031022,5.133117679057436,5.353408266850324,4.535447044138907
4.570996733819002,4.701083737836984,5.2182883773730255,2.581400214081529,5.50593357420411,4.5566180393478435
4.870882919534641,4.504371770404304,2.647802761668492,5.060549795535093,5.3764955460901565,4.427551031564854
4.69118666386778,4.573828098735783,2.6737249230551483,5.0881055274693745,5.1626588159328906,4.385472015805005
4.712991599499831,2.6965746939994633,5.373390969836204,5.118133958934665,4.569203292833387,4.495072804945497
4.750588992938293,4.68018404685909,2.622113231041761,5.321237033055766,5.166858943272879,4.501946755553067
4.618051034094068,5.312650190715325,2.619156607702243,4.7521956627798465,5.107052047865173,4.341729383706282
4.785237892767266,4.7212700538373635,2.6606055580934145,5.32893575716302,5.19857198754444,4.219582973239939
2.620220314427813,4.847812206251621,5.478252776802878,5.302266015293809,4.3154752720360685,4.60796948978088
2.5620540161303302,5.308493547434503,5.23328219037882,4.632299335775543,4.9547203834671905,4.256023208868498
4.975308190619427,5.220227146735555,2.6129234402335966,4.7076890032261955,5.17789761281061,4.1203397050354615
4.674506401119539,5.342176075890547,2.6847010589485722,5.2319382979430635,4.796452141866841,4.4084544373527725
4.599660412699654,5.36202545264239,2.7072272976981826,4.913638154723036,5.199139419761192,4.305699916739122
2.751695848279486,5.383310303109689,5.116009966222358,4.480659160974119,4.801856031771772,4.378584721666906
4.929370399533548,5.320488303462697,2.812967820191544,5.045636367304278,4.639957396519117,4.450284627971612
2.7910669655041622,5.29587437122469,4.9267459301043415,4.882071052838705,4.5981607454593325,4.472608564949253
2.7519622872430882,5.350008081594836,4.870961826951307,4.442748479448933,4.951080070434276,4.56838205619315
2.85014190387001,5.449534068420546,4.65882999316528,5.001693238705369,4.512675415503695,4.450232989496394
4.489560658093998,2.8651354396773936,5.457526197174159,4.711361188458128,4.6666187215481605,5.004903618308298
2.911864493337741,4.516189364196392,5.494640199145657,4.933256848233135,4.927749295296681,4.593636002038699
4.819787497748632,3.0208198318627204,5.626962886956629,4.8005623123483,4.392313959472444,4.484896170303854
4.808944656563016,5.678416314390322,4.74422739344123,4.731299923147004,3.090607863572576,4.485544381930437
5.0052659135612725,4.797406993888604,5.724554789097073,2.989710531539811,4.762662343631669,4.448704925763415
2.8274233272497193,4.965847121835417,5.646397408887868,4.564686324601997,4.746141521323131,4.544103577024707
4.832709103673026,2.6853994585468164,5.6908517253350706,4.776969443154154,4.727903952492803,4.519486979357269
2.7862695062855405,4.8318838563257795,4.785392330041329,4.85239600955456,5.746412054632557,4.715646082341198
2.715326835539495,4.772487508028435,4.960954111050339,4.892385629744995,4.803436226024856,5.745123209562379
4.839522510483269,2.8032284463268775,4.8515396097975145,4.966556781740592,4.879517447330545,5.629223846763555
2.8142752213047673,4.7790934924918345,4.8668876572907465,4.981784698734393,5.01436319997504,5.585353792831038
4.833701287727475,2.7925797937743018,4.903471958826637,4.840583746127694,5.572178264440453,4.9207589763257715
2.7558522676135264,4.825705102062392,4.670746853270469,5.6503237340982055,4.798717664963412,4.906349847345612
2.828243375295067,4.7717342631269455,4.677554190469111,4.65531920675495,5.692373433553496,4.9777889277336085
4.753247620314284,2.6978127690726943,4.960498896940098,4.60713794629219,4.693406503643422,5.694005797457521
4.54887303088768,4.782415536734852,2.780010594588031,4.8887700664983695,5.7471746452530645,5.028988977499724
2.751688273301474,4.707405041273403,4.730496173675841,4.69535182445974,5.697604101600947,4.863070645169002
4.634893925218288,2.7585736099606843,4.71293212327798,4.661173259120314,5.684447345429531,4.700158993650825
4.596313690004199,2.839712095557001,4.581851503297122,4.516619175645002,4.82588229199955,5.680289530711892
4.442832918567038,2.8133311092641504,5.496056638225014,4.6888171069638505,4.700672187063164,4.556212611130311
2.9289406204170314,4.6039761568883675,5.547873327707566,4.616845765703462,4.453855311120662,4.79360057618556
4.613120511262244,5.443704435057972,2.8878634272287598,4.60725371678326,4.703977378065489,4.677923624244925
4.7207733845152,2.9096541497736537,4.400994793139457,4.796286753292237,5.261764417754005,4.695706762690748
4.857446899686974,2.928201443669494,5.197988449537625,4.3275631380243045,4.764248720080311,4.780842319677952
2.938197598087595,4.872305999545385,5.197916535473185,4.994481518324987,4.810220841430493,4.4846135265225495
3.00155166242096,4.632554630805934,4.928893474920187,5.198410580852733,4.5035258068960715,4.972255497887576
4.849669872537036,5.25741881589422,2.9764741914073385,5.038683822395745,4.558982552255402,4.611981906563383
2.9482472316635886,4.708141981262966,4.541855423507048,5.0073013305898355,4.559369737604784,4.989468157247063
4.846390771575257,4.99523281275532,3.0284214004087304,5.161179314703599,4.56183678604881,4.4919642826198
4.946410940155913,4.947456279012775,3.0918252467449543,5.064437995785914,4.677681669568521,4.494722862294415
3.159807073289226,4.88098553427136,4.996577924226433,5.001745605365269,4.6585388833876635,4.523166347555434
5.112849275715281,4.59927547443342,4.92460504671049,3.195113866892543,4.764748315958526,4.481076534318023
3.2022528714270906,5.077614208709245,4.7427692741396825,4.795280365302198,4.843415452482671,4.423019265727561
4.738881385980229,3.201631629084521,5.070033525418495,4.97374551923974,4.523925057393546,4.755856027279824
3.047964880132767,4.990166672659374,4.62593530284973,4.97193115574484,4.521152109468519,4.753197160586881
3.182774911870062,4.589238427012592,4.908980821720325,4.565829507619405,5.039269944511054,4.935248991115457
4.325728445917516,4.763180269744614,3.2519818303871366,4.861205923021969,5.069543740727776,4.8757020634943435
4.407307704534959,4.793429827994558,3.2431939981892,4.765783667369494,5.149198529094152,4.919497111037896
3.3314136653321955,4.70381251233786,4.363163208979346,4.777406349960583,4.919790789765139,4.991018850242631
4.641191219354943,3.3503787888809553,5.092398980611168,4.301002606109218,4.921356240199467,4.899024560798679
4.5440100667690775,3.3547636099174416,4.305729562636541,4.979480279442159,4.861888959541547,5.017866868642671
4.617694279232741,5.088431070402048,4.449722790737556,3.2421617428168896,5.182672519281362,4.8681053503426055
3.1963989130605124,4.5701624178380325,4.523740059989222,5.1188392548239205,5.099288597532491,4.81262136283457
4.564351826430946,3.241782251129655,4.6502726254669815,4.92177455373771,5.176389959286042,4.825790215131828
